what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1436642122899
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1436642122969
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1436642122983
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1436642123014
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1436642191206
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1436642197448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642224137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642224229
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1436642252246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642260029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642260199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642260335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642263713
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436642264114
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436642264309
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436642266201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436642274884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642288536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642297250
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1436642297494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436642300085
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436642301774
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1436642321865
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1436642321929
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1436642322016
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1436642322030
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1436642322157
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1436642322164
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1436642322240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642382570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642386543
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1436642386761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436642414128
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436642415750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436642423227
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436642426077
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436642430104
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1436642654079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642829147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642879308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436642886990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643000261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643002561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643033322
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436643035606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1436643036272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1436643040567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643045374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643054692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1436643057110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643059255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643065430
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1436643065496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1436643070007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436643080666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436643097672
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436643102320
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436643158164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643171936
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1436643189671
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1436643189748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643190043
started,bundle,org.eclipse.pde,3.7.2.v201202080800,"org.eclipse.pde",1436643190075
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openSearchDialog",1436643190076
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1436643190246
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1436643190266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643190387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643200161
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436643200228
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110815-1438,"org.eclipse.equinox.frameworkadmin.equinox",1436643200232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643204258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643206466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643206610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643208238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643250498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1436643250553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643261255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436643262290
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436643263674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643281157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643285149
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1436643285233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436643290337
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1436643298261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436643300422
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436643303591
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436643309188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1436643325661
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1436643326855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436643328417
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1436643380822
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1436643380972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1436643382545
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1436643384709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643414598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1436643417336
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1436643417396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1436643431763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1436643432463
